experimental frequency under nntm distribution	expected frequency under uniform distribution
8	0.214142259353051
10	0.174932256199902
7	0.142572031829202
6	0.115930624280432
13	0.0940510790349808
9	0.0761260775815833
6	0.0614765366689250
8	0.0495328969731850
2	0.0398188313613235
4	0.0319371172374757
2	0.0255574337092678
2	0.0204058617417074
5	0.0162558834531576
5	0.0129206947477591
3	0.0102466631767806
2	0.00810777997744418
2	0.00640097143253230
0	0.00504214987681879
1	0.00396289875332582
2	0.00310769904630778
0	0.00243161617855324
0	0.00189837707684756
0	0.00147877662184440
1	0.00114936116354106
0	0.000891344268154471
1	0.000689716440144611
0	0.000532516311341050
0	0.000410235785077360
2	0.000315335942950039
1	0.000241854238344714
3	0.000185086683228893
1	0.000141331447173787
0	0.000107682589267327
0	0.0000818645883255793
0	0.0000620999730979281
0	0.0000470037253227781
0	0.0000354992729314715
0	0.0000267518422108775
0	0.0000201157258496014
0	0.0000150926741492711
0	0.0000112991514098468
0	8.44063758589636e-6
0	6.29151296623040e-6
0	4.67935461250543e-6
0	3.47270922819711e-6
0	2.57159779134802e-6
0	1.90016085193790e-6
0	1.40097668186152e-6
0	1.03068312474027e-6
0	7.56612692997984e-7
0	5.54213041389267e-7
0	4.05074556060030e-7
0	2.95426004117349e-7
0	2.14990078148983e-7
0	1.56114933867976e-7
0	1.13116821313490e-7
0	8.17837476544499e-8
0	5.90016613240519e-8
0	4.24736144491344e-8
0	3.05093014093262e-8
0	2.18677283470170e-8
0	1.56398911997204e-8
0	1.11615037205930e-8
0	7.94823816713755e-9
0	5.64778902566479e-9
0	4.00447623584357e-9
0	2.83317146773053e-9
0	2.00013859272565e-9
0	1.40898901576551e-9
0	9.90411323585395e-10
0	6.94679097207486e-10
0	4.86198563125945e-10
0	3.39550259380469e-10
0	2.36622237571089e-10
0	1.64538779020489e-10
0	1.14167456188959e-10
0	7.90456230416898e-11
0	5.46103393032854e-11
0	3.76472757971948e-11
0	2.58972677249680e-11
0	1.77760848886543e-11
0	1.21753126155961e-11
0	8.32120099182081e-12
0	5.67484271267366e-12
0	3.86174508232796e-12
0	2.62225760900858e-12
0	1.77676135114874e-12
0	1.20128164240994e-12
0	8.10443187394109e-13
0	5.45584839251521e-13
0	3.66491556598171e-13
0	2.45656119970037e-13
0	1.64305878287600e-13
0	1.09658037588245e-13
0	7.30280395248621e-14
0	4.85289125401182e-14
0	3.21790453790432e-14
0	2.12915539078117e-14
0	1.40573379399315e-14
0	9.26105043528557e-15
0	6.08805763541062e-15
0	3.99354425218569e-15
0	2.61396265397920e-15
0	1.70726631483061e-15
0	1.11266405519923e-15
0	7.23581758726989e-16
0	4.69539130079218e-16
0	3.04030014263036e-16
0	1.96436174747886e-16
0	1.26644595792948e-16
0	8.14726571532737e-17
0	5.22994301615111e-17
0	3.34997617462899e-17
0	2.14114454044006e-17
0	1.36555618855392e-17
0	8.69025048124762e-18
0	5.51840979994291e-18
0	3.49666747685550e-18
0	2.21081928324510e-18
0	1.39479526434148e-18
0	8.78063199089365e-19
0	5.51567862220860e-19
0	3.45724189946296e-19
0	2.16231012801917e-19
0	1.34947038110090e-19
0	8.40360526391496e-20
0	5.22185241887144e-20
0	3.23772491503063e-20
0	2.00314064674839e-20
0	1.23662725793836e-20
0	7.61766358925261e-21
0	4.68230920013208e-21
0	2.87179498044835e-21
0	1.75752507658566e-21
0	1.07325789416246e-21
0	6.53974505912737e-22
0	3.97622918533072e-22
0	2.41232354241155e-22
0	1.46033651994616e-22
0	8.82111054600657e-23
0	5.31674938374074e-23
0	3.19757981775445e-23
0	1.91888323243347e-23
0	1.14901927809756e-23
0	6.86526579522128e-24
0	4.09296777479071e-24
0	2.43483689414234e-24
0	1.44527885091651e-24
0	8.56018771139866e-25
0	5.05899712480709e-25
0	2.98328478634767e-25
0	1.75539056055933e-25
0	1.03062623178134e-25
0	6.03777094007623e-26
0	3.52939036514912e-26
0	2.05859062878586e-26
0	1.19808360694266e-26
0	6.95745972343476e-27
0	4.03144105254973e-27
0	2.33085661477211e-27
0	1.34467095014980e-27
0	7.74036234843425e-28
0	4.44581048688119e-28
0	2.54791280479943e-28
0	1.45700724077782e-28
0	8.31346283496104e-29
0	4.73309120951137e-29
0	2.68874745015771e-29
0	1.52404197500565e-29
0	8.61956155620796e-30
0	4.86423221419650e-30
0	2.73894835617180e-30
0	1.53883957274548e-30
0	8.62665324867126e-31
0	4.82536712594286e-31
0	2.69312759950164e-31
0	1.49975933081077e-31
0	8.33343026128338e-32
0	4.62022518525373e-32
0	2.55587197640194e-32
0	1.41075361151988e-32
0	7.76960372330483e-33
0	4.26954591833140e-33
0	2.34098765993426e-33
0	1.28070960343468e-33
0	6.99094362386881e-34
0	3.80762358273443e-34
0	2.06921095223695e-34
0	1.12198630377328e-34
0	6.07018377064659e-35
0	3.27677850429248e-35
0	1.76491078895238e-35
0	9.48480296671294e-36
0	5.08584601483357e-36
0	2.72098964103599e-36
0	1.45250890835574e-36
0	7.73639076789995e-37
0	4.11135622062032e-37
0	2.18000940027390e-37
0	1.15334066929198e-37
0	6.08810668531438e-38
0	3.20650360352619e-38
0	1.68502155040274e-38
0	8.83492467123054e-39
0	4.62192950620350e-39
0	2.41249413229878e-39
0	1.25640917508599e-39
0	6.52855725184399e-40
0	3.38472987129670e-40
0	1.75085782771743e-40
0	9.03643664661575e-41
0	4.65331417586095e-41
0	2.39081385499657e-41
0	1.22559434578341e-41
0	6.26851546170517e-42
0	3.19888766825322e-42
0	1.62872955538595e-42
0	8.27397156068710e-43
0	4.19366258624616e-43
0	2.12073650866909e-43
0	1.07002285749512e-43
0	5.38656438763506e-44
0	2.70546832781372e-44
0	1.35576427817703e-44
0	6.77854347405530e-45
0	3.38141425100145e-45
0	1.68294332038095e-45
0	8.35697376498728e-46
0	4.14034320012019e-46
0	2.04658935743377e-46
0	1.00932598656466e-46
0	4.96635633242910e-47
0	2.43808743629905e-47
0	1.19416668362914e-47
0	5.83558219578904e-48
0	2.84515731610371e-48
0	1.38398223846810e-48
0	6.71670332683797e-49
0	3.25223941748013e-49
0	1.57111804742667e-49
0	7.57241415019507e-50
0	3.64131622005508e-50
0	1.74694884850794e-50
0	8.36178493241194e-51
0	3.99313561555177e-51
0	1.90249987346333e-51
0	9.04336304336624e-52
0	4.28873573732047e-52
0	2.02918589195837e-52
0	9.57870589271624e-53
0	4.51111114065911e-53
0	2.11958638503532e-53
0	9.93593723914969e-54
0	4.64682049507473e-54
0	2.16816086263079e-54
0	1.00928741706514e-54
0	4.68732613581485e-55
0	2.17180904396982e-55
0	1.00393003574131e-55
0	4.62988060854117e-56
0	2.13019742038072e-56
0	9.77806264587107e-57
0	4.47783256750174e-57
0	2.04580451122965e-57
0	9.32482792925379e-58
0	4.24030501422650e-58
0	1.92367678255081e-58
0	8.70652795303743e-59
0	3.93128865793008e-59
0	1.77092860577846e-59
0	7.95870668456615e-60
0	3.56827575008485e-60
0	1.59605522229261e-60
0	7.12213403071326e-61
0	3.17062017426966e-61
0	1.40815110938790e-61
0	6.23913504755990e-62
0	2.75783768881778e-62
0	1.21613368042324e-62
0	5.35009297223207e-63
0	2.34805268751424e-63
0	1.02806348593332e-63
0	4.49052074454715e-64
0	1.95675854332005e-64
0	8.50629828970791e-65
0	3.68897650456361e-65
0	1.59599729737494e-65
0	6.88840161874878e-66
0	2.96595033861678e-66
0	1.27399420282451e-66
0	5.45919039978017e-67
0	2.33370141824481e-67
0	9.95216664464575e-68
0	4.23393636381725e-68
0	1.79690196097789e-68
0	7.60776056672856e-69
0	3.21322182943204e-69
0	1.35386393338463e-69
0	5.69060943263629e-70
0	2.38611295406738e-70
0	9.98092241136855e-71
0	4.16482560733013e-71
0	1.73367791422068e-71
0	7.19920358564653e-72
0	2.98224912841208e-72
0	1.23238326208399e-72
0	5.08029629055895e-73
0	2.08916451645636e-73
0	8.57029069205483e-74
0	3.50716934497305e-74
0	1.43171028836707e-74
0	5.83028426401266e-75
0	2.36842388750372e-75
0	9.59761208728926e-76
0	3.87971607354564e-76
0	1.56447495511294e-76
0	6.29315066493634e-77
0	2.52520944496292e-77
0	1.01077700970175e-77
0	4.03590456268656e-78
0	1.60750712150566e-78
0	6.38690278386103e-79
0	2.53134873465467e-79
0	1.00077584950662e-79
0	3.94678705822801e-80
0	1.55264258436086e-80
0	6.09283028561908e-81
0	2.38498319908057e-81
0	9.31255996074506e-82
0	3.62718084896658e-82
0	1.40923868418380e-82
0	5.46152549130407e-83
0	2.11133075637462e-83
0	8.14161040245034e-84
0	3.13166225918220e-84
0	1.20156951662947e-84
0	4.59865768168936e-85
0	1.75557856747349e-85
0	6.68521331935155e-86
0	2.53930507054356e-86
0	9.62094858208434e-87
0	3.63599350160861e-87
0	1.37065853793708e-87
0	5.15389066745749e-88
0	1.93303467887364e-88
0	7.23171615752082e-89
0	2.69860387160410e-89
0	1.00445780876083e-89
0	3.72921823468282e-90
0	1.38100795041168e-90
0	5.10112038525289e-91
0	1.87942374651343e-91
0	6.90672734949949e-92
0	2.53167000383831e-92
0	9.25609432437329e-93
0	3.37546060181978e-93
0	1.22778298026028e-93
0	4.45443022003845e-94
0	1.61191962295433e-94
0	5.81800318928416e-95
0	2.09451054442552e-95
0	7.52086576354595e-96
0	2.69357128598021e-96
0	9.62195041566807e-97
0	3.42823360046826e-97
0	1.21828526828161e-97
0	4.31814782532701e-98
0	1.52656244554826e-98
0	5.38268319922168e-99
0	1.89299234477761e-99
0	6.63992686490471e-100
0	2.32295467603677e-100
0	8.10549932049525e-101
0	2.82084352899884e-101
0	9.79122400909821e-102
0	3.38963018585854e-102
0	1.17037102177756e-102
0	4.03041041748300e-103
0	1.38429296012733e-103
0	4.74196473884917e-104
0	1.62008851365888e-104
0	5.52036522672944e-105
0	1.87604846029919e-105
0	6.35866558033615e-106
0	2.14947362628025e-106
0	7.24671138702356e-107
0	2.43663801577656e-107
0	8.17110446586807e-108
0	2.73280529208640e-108
0	9.11534840772429e-109
0	3.03230568573325e-109
0	1.00601920860160e-109
0	3.32867661649847e-110
0	1.09841744763651e-110
0	3.61486568055216e-111
0	1.18643585224241e-111
0	3.88348952656010e-112
0	1.26772253239117e-112
0	4.12713698576057e-113
0	1.33996841706082e-113
0	4.33870015061704e-114
0	1.40101405769638e-114
0	4.51171343787338e-115
0	1.44895550693135e-115
0	4.64067848666659e-116
0	1.48224213302132e-116
0	4.72135236914336e-117
0	1.49975942220388e-117
0	4.75097819280312e-118
0	1.50089063898308e-118
0	4.72844070574386e-119
0	1.48555260971276e-119
0	4.65433471830205e-120
0	1.45420275357519e-120
0	4.53094057317766e-121
0	1.40781663794212e-121
0	4.36210792987843e-122
0	1.34783757656911e-122
0	4.15305609801673e-123
0	1.27610190088899e-123
0	3.91010537829080e-124
0	1.19474531183231e-124
0	3.64035875206314e-125
0	1.10609699462739e-125
0	3.35135635429569e-126
0	1.01256884130915e-126
0	3.05072622604067e-127
0	9.16547133217715e-128
0	2.74585385253258e-128
0	8.20293417932725e-129
0	2.44359015070634e-129
0	7.25860166017251e-130
0	2.15001326010111e-130
0	6.35025257187374e-131
0	1.87025422746569e-131
0	5.49247598077569e-132
0	1.60839103298291e-132
0	4.69644397653735e-133
0	1.36740995005933e-133
0	3.96988990885314e-134
0	1.14922845257927e-134
0	3.31726744145537e-135
0	9.54770152475627e-136
0	2.74005590509771e-136
0	7.84079784592037e-137
0	2.23717173585469e-137
0	6.36465115722847e-138
0	1.80544420250002e-138
0	5.10652757068279e-139
0	1.44011569818110e-139
0	4.04946006218341e-140
0	1.13533183544801e-140
0	3.17374762892552e-141
0	8.84593506954081e-142
0	2.45829945735477e-142
0	6.81150984186355e-143
0	1.88177385741435e-143
0	5.18328125601653e-144
0	1.42348624066656e-144
0	3.89772115888264e-145
0	1.06408196816566e-145
0	2.89630332546008e-146
0	7.85987158983783e-147
0	2.12660633213819e-147
0	5.73662923796769e-148
0	1.54284487030711e-148
0	4.13695978725007e-149
0	1.10594020369071e-149
0	2.94761689607363e-150
0	7.83244218270071e-151
0	2.07495097371048e-151
0	5.48025369962786e-152
0	1.44302334873055e-152
0	3.78811886953882e-153
0	9.91400305180652e-154
0	2.58670771500121e-154
0	6.72846762852589e-155
0	1.74482992364170e-155
0	4.51082284936214e-156
0	1.16257714310047e-156
0	2.98709279061728e-157
0	7.65128089550903e-158
0	1.95377990645759e-158
0	4.97359868429730e-159
0	1.26216746961780e-159
0	3.19309536771161e-160
0	8.05291227690621e-161
0	2.02459291252714e-161
0	5.07415351170393e-162
0	1.26773390203376e-162
0	3.15739322037084e-163
0	7.83903752947225e-164
0	1.94011620739045e-164
0	4.78653327835744e-165
0	1.17717263210406e-165
0	2.88590710514576e-166
0	7.05253129532951e-167
0	1.71800938908968e-167
0	4.17177827471033e-168
0	1.00978612826426e-168
0	2.43639325050381e-169
0	5.85966075195276e-170
0	1.40475935859081e-170
0	3.35685848580660e-171
0	7.99582015790827e-172
0	1.89840608873874e-172
0	4.49271170611835e-173
0	1.05978682571556e-173
0	2.49181730863844e-174
0	5.83981063158048e-175
0	1.36415389392777e-175
0	3.17619488282933e-176
0	7.37101351905698e-177
0	1.70498541320965e-177
0	3.93083313210618e-178
0	9.03266903379487e-179
0	2.06876990057127e-179
0	4.72247771505899e-180
0	1.07445022390049e-180
0	2.43645469454096e-181
0	5.50659351348100e-182
0	1.24038727581603e-182
0	2.78469823172822e-183
0	6.23078059349958e-184
0	1.38946359720163e-184
0	3.08808450687270e-185
0	6.84014556871410e-186
0	1.50998465358667e-186
0	3.32206084493183e-187
0	7.28395595390182e-188
0	1.59165346697245e-188
0	3.46615508225339e-189
0	7.52250498888570e-190
0	1.62700446936488e-190
0	3.50690093495302e-191
0	7.53292153573289e-192
0	1.61252058503293e-192
0	3.43989853437862e-193
0	7.31275767647231e-194
0	1.54920375201814e-194
0	3.27057647156639e-195
0	6.88058030594412e-196
0	1.44247196298857e-196
0	3.01347633653712e-197
0	6.27339742020522e-198
0	1.30139437113914e-198
0	2.69018799058049e-199
0	5.54141111180623e-200
0	1.13741402788315e-200
0	2.32634255656773e-201
0	4.74113163830662e-202
0	9.62808662567130e-203
0	1.94824662492342e-203
0	3.92816898589888e-204
0	7.89178006794367e-205
0	1.57977282033587e-205
0	3.15097822718600e-206
0	6.26215036566248e-207
0	1.24000976597510e-207
0	2.44650675811143e-208
0	4.80931900889281e-209
0	9.41960580890547e-210
0	1.83818810566433e-210
0	3.57397351583371e-211
0	6.92329623637413e-212
0	1.33619773512071e-212
0	2.56933527162430e-213
0	4.92219744708886e-214
0	9.39466793303119e-215
0	1.78642138372636e-215
0	3.38424930406047e-216
0	6.38723094225806e-217
0	1.20096557927586e-217
0	2.24963460071249e-218
0	4.19809895209404e-219
0	7.80455920221509e-220
0	1.44542258083286e-220
0	2.66678335990616e-221
0	4.90142941760571e-222
0	8.97419546459887e-223
0	1.63682278443532e-223
0	2.97397111031747e-224
0	5.38265229144617e-225
0	9.70456167419989e-226
0	1.74289422027432e-226
0	3.11800710717847e-227
0	5.55634962164633e-228
0	9.86288156634611e-229
0	1.74387448758082e-229
0	3.07127789909134e-230
0	5.38779159799964e-231
0	9.41424535391382e-232
0	1.63847009701813e-232
0	2.84030520179474e-233
0	4.90410936713802e-234
0	8.43371778432550e-235
0	1.44456423456987e-235
0	2.46438519213655e-236
0	4.18725382787842e-237
0	7.08588243193705e-238
0	1.19425620863034e-238
0	2.00463312892789e-239
0	3.35120512048843e-240
0	5.57944081955580e-241
0	9.25121350733087e-242
0	1.52763593643304e-242
0	2.51216923624943e-243
0	4.11415336070187e-244
0	6.70979528689518e-245
0	1.08975755244316e-245
0	1.76253155958996e-246
0	2.83873496646894e-247
0	4.55290108781402e-248
0	7.27145728693074e-249
0	1.15642902341743e-249
0	1.83136604936790e-250
0	2.88791435714848e-251
0	4.53461810123954e-252
0	7.08987566495387e-253
0	1.10375379225712e-253
0	1.71094337134151e-254
0	2.64072394542260e-255
0	4.05815257495456e-256
0	6.20934443565340e-257
0	9.45952019753022e-258
0	1.43480328796259e-258
0	2.16675289386251e-259
0	3.25772182777647e-260
0	4.87640732275498e-261
0	7.26709840299640e-262
0	1.07817900621329e-262
0	1.59251337970730e-263
0	2.34170007612892e-264
0	3.42790623201119e-265
0	4.99539172112910e-266
0	7.24680432773497e-267
0	1.04653378312221e-267
0	1.50446819341608e-268
0	2.15292580738409e-269
0	3.06679403877964e-270
0	4.34853322925143e-271
0	6.13757337872283e-272
0	8.62262207655554e-273
0	1.20576792224176e-273
0	1.67827347704937e-274
0	2.32503352298516e-275
0	3.20594435965615e-276
0	4.39982847764739e-277
0	6.00981611729316e-278
0	8.17005348374337e-279
0	1.10539993584646e-279
0	1.48846034382834e-280
0	1.99466888387487e-281
0	2.66018852268647e-282
0	3.53064747287532e-283
0	4.66325161064750e-284
0	6.12925990216454e-285
0	8.01685441579459e-286
0	1.04344300695700e-286
0	1.35143193949501e-287
0	1.74169536734247e-288
0	2.23354432489750e-289
0	2.85005361615800e-290
0	3.61858851713984e-291
0	4.57135186726277e-292
0	5.74593711695952e-293
0	7.18586845438945e-294
0	8.94110433968362e-295
0	1.10684757967910e-295
0	1.36320258761209e-296
0	1.67032120920559e-297
0	2.03609297028104e-298
0	2.46913108319401e-299
0	2.97872530649195e-300
0	3.57476317428651e-301
0	4.26761531634503e-302
0	5.06798116914482e-303
0	5.98669227066785e-304
0	7.03447155868520e-305
0	8.22164865900761e-306
0	9.55783304223902e-307
0	1.10515491074875e-307
0	1.27098396563833e-308
0	1.45378467613851e-309
0	1.65383815938905e-310
0	1.87114972225085e-311
0	2.10540805646607e-312
0	2.35594814096519e-313
0	2.62171975615676e-314
0	2.90126355188181e-315
0	3.19269655789605e-316
0	3.49370887322865e-317
0	3.80157301317698e-318
0	4.11316703032772e-319
0	4.42501206557642e-320
0	4.73332444020068e-321
0	5.03408179093963e-322
0	5.32310210326060e-323
0	5.59613384518589e-324
0	5.84895478039166e-325
0	6.07747648150225e-326
0	6.27785110855078e-327
0	6.44657669618644e-328
0	6.58059703342422e-329
0	6.67739224067726e-330
0	6.73505635986775e-331
0	6.75235867297753e-332
0	6.72878603936820e-333
0	6.66456426825095e-334
0	6.56065738539384e-335
0	6.41874456989213e-336
0	6.24117547932973e-337
0	6.03090559908325e-338
0	5.79141409376119e-339
0	5.52660735981095e-340
0	5.24071203931188e-341
0	4.93816162681700e-342
0	4.62348096637816e-343
0	4.30117288985884e-344
0	3.97561099839365e-345
0	3.65094215648520e-346
0	3.33100168317700e-347
0	3.01924352543078e-348
0	2.71868692882792e-349
0	2.43188032559002e-350
0	2.16088238416881e-351
0	1.90725944882400e-352
0	1.67209797584409e-353
0	1.45603007133402e-354
0	1.25926987047969e-355
0	1.08165827696016e-356
0	9.22713501524238e-358
0	7.81684890240565e-359
0	6.57607698391546e-360
0	5.49356723324546e-361
0	4.55697033798689e-362
0	3.75330398539021e-363
0	3.06936397778834e-364
0	2.49207575892181e-365
0	2.00878341716627e-366
0	1.60747631081649e-367
0	1.27695603281883e-368
0	1.00694844262092e-369
0	7.88166928447936e-371
0	6.12333947904309e-372
0	4.72168280493691e-373
0	3.61345384762294e-374
0	2.74437869400211e-375
0	2.06842449985987e-376
0	1.54698956899308e-377
0	1.14806063490868e-378
0	8.45374840397327e-380
0	6.17615023814615e-381
0	4.47658745946614e-382
0	3.21894296821699e-383
0	2.29610856143613e-384
0	1.62465090523160e-385
0	1.14022721116826e-386
0	7.93708937297868e-388
0	5.47953990747211e-389
0	3.75157731385564e-390
0	2.54709011297502e-391
0	1.71478044203647e-392
0	1.14466737838370e-393
0	7.57580862163163e-395
0	4.97083639255951e-396
0	3.23334575629347e-397
0	2.08481718744264e-398
0	1.33243926861924e-399
0	8.44034984092589e-401
0	5.29878757030765e-402
0	3.29658699317343e-403
0	2.03232398361968e-404
0	1.24145094339499e-405
0	7.51348956598739e-407
0	4.50501273703839e-408
0	2.67583100581354e-409
0	1.57432780309896e-410
0	9.17424531866975e-412
0	5.29478663480153e-413
0	3.02616831407508e-414
0	1.71264395161980e-415
0	9.59693758295111e-417
0	5.32416253809090e-418
0	2.92404277088869e-419
0	1.58960743740232e-420
0	8.55320707029883e-422
0	4.55469604773038e-423
0	2.40015160880119e-424
0	1.25147881913704e-425
0	6.45609176828408e-427
0	3.29482345946661e-428
0	1.66327795240702e-429
0	8.30463854734781e-431
0	4.10064204809896e-432
0	2.00220793064724e-433
0	9.66590652565346e-435
0	4.61318541440356e-436
0	2.17636538254575e-437
0	1.01480311217051e-438
0	4.67623301350694e-440
0	2.12921200246672e-441
0	9.57839662017784e-443
0	4.25656503012674e-444
0	1.86835019797889e-445
0	8.09894430283115e-447
0	3.46662398298115e-448
0	1.46497018040465e-449
0	6.11122786140116e-451
0	2.51615894016051e-452
0	1.02232291273945e-453
0	4.09833333759636e-455
0	1.62077410314409e-456
0	6.32206051868889e-458
0	2.43186052974641e-459
0	9.22323635804303e-461
0	3.44834958521285e-462
0	1.27068775933302e-463
0	4.61402533024355e-465
0	1.65061637811505e-466
0	5.81629283200931e-468
0	2.01830363624297e-469
0	6.89557090459136e-471
0	2.31898451400371e-472
0	7.67479311757917e-474
0	2.49902610088531e-475
0	8.00388565360848e-477
0	2.52083286035640e-478
0	7.80519410650960e-480
0	2.37519521111208e-481
0	7.10176329651393e-483
0	2.08571689105415e-484
0	6.01496675678609e-486
0	1.70279129501595e-487
0	4.73038461099971e-489
0	1.28910853449669e-490
0	3.44497436270708e-492
0	9.02454802576782e-494
0	2.31654635441281e-495
0	5.82450418815680e-497
0	1.43383296076879e-498
0	3.45439000204395e-500
0	8.14105814445728e-502
0	1.87595255272601e-503
0	4.22454504020769e-505
0	9.29246370730724e-507
0	1.99544521202601e-508
0	4.18081158160508e-510
0	8.54151523211303e-512
0	1.70055772065848e-513
0	3.29719367400326e-515
0	6.22147577439167e-517
0	1.14161853479722e-518
0	2.03559853778780e-520
0	3.52413239451642e-522
0	5.91868916137883e-524
0	9.63414570838449e-526
0	1.51841694491418e-527
0	2.31476542018352e-529
0	3.40940300576961e-531
0	4.84605688207069e-533
0	6.63870396258181e-535
0	8.75319674848385e-537
0	1.10916424461622e-538
0	1.34857623119299e-540
0	1.57054753223037e-542
0	1.74864228658780e-544
0	1.85749245632995e-546
0	1.87820733147869e-548
0	1.80328102282272e-550
0	1.63938936392078e-552
0	1.40688065771990e-554
0	1.13575225358799e-556
0	8.59135146474549e-559
0	6.06256639581963e-561
0	3.97051942783169e-563
0	2.39914572361200e-565
0	1.32818347491918e-567
0	6.68109500521979e-570
0	3.02315670336352e-572
0	1.21535230055779e-574
0	4.27300026193506e-577
0	1.28705801700763e-579
0	3.22896588454529e-582
0	6.47739319939426e-585
0	9.74047026944181e-588
0	9.76000494132487e-591
