experimental frequency under nntm distribution	expected frequency under uniform distribution
0	2.14898397156958e-51
0	9.76864478773376e-52
0	4.43744023000201e-52
0	2.01431513911370e-52
0	9.13731632568673e-53
0	4.14195983464182e-53
0	1.87624141954318e-53
0	8.49311094416884e-54
0	3.84184414799540e-54
0	1.73662951425735e-54
0	7.84456235484585e-55
0	3.54098414832519e-55
0	1.59724882590991e-55
0	7.19969520820581e-56
0	3.24300925087676e-56
0	1.45973629281413e-56
0	6.56587125545085e-57
0	2.95122044785333e-57
0	1.32556754076803e-57
0	5.94966588749781e-58
0	2.66853796045655e-58
0	1.19603492614574e-58
0	5.35677721447732e-59
0	2.39746417499860e-59
0	1.07223272148179e-59
0	4.79196836059676e-60
0	2.14006195237272e-60
0	9.55049383495777e-61
0	4.25904223846675e-61
0	1.89794776468678e-61
0	8.45166559052542e-62
0	3.76084680209330e-62
0	1.67229855429520e-62
0	7.43064239722585e-63
0	3.29930771324794e-63
0	1.46387075174026e-63
0	6.49031279891457e-64
0	2.87548453036347e-64
0	1.27302954548616e-64
0	5.63180352605320e-65
0	2.48964596380639e-65
0	1.09978627503182e-65
0	4.85466333665072e-66
0	2.14135944065062e-66
0	9.43841719492560e-67
0	4.15707076514200e-67
0	1.82959017448586e-67
0	8.04633068518787e-68
0	3.53605563743682e-68
0	1.55280511643981e-68
0	6.81382478127103e-69
0	2.98772488612311e-69
0	1.30907753709162e-69
0	5.73145312954702e-70
0	2.50748423127470e-70
0	1.09618851283415e-70
0	4.78856438164078e-71
0	2.09024858202176e-71
0	9.11722218451780e-72
0	3.97373227145844e-72
0	1.73063546169032e-72
0	7.53152613941334e-73
0	3.27514274094127e-73
0	1.42313726848940e-73
0	6.17919814370731e-74
0	2.68093123934393e-74
0	1.16226966748383e-74
0	5.03495108427015e-75
0	2.17946639124031e-75
0	9.42694794697891e-76
0	4.07434212689920e-76
0	1.75957900052744e-76
0	7.59319183800345e-77
0	3.27418890883198e-77
0	1.41073773409800e-77
0	6.07367360649397e-78
0	2.61287514901156e-78
0	1.12317475013752e-78
0	4.82432869125123e-79
0	2.07055489686330e-79
0	8.87965978435350e-80
0	3.80509087252282e-80
0	1.62926706571317e-80
0	6.97071731372918e-81
0	2.98002573484016e-81
0	1.27297334990717e-81
0	5.43343857744460e-82
0	2.31731867976843e-82
0	9.87533206193126e-83
0	4.20505799790209e-83
0	1.78914689379956e-83
0	7.60629422560406e-84
0	3.23111741714578e-84
0	1.37146345476978e-84
0	5.81657051524405e-85
0	2.46490616505094e-85
0	1.04371949239703e-85
0	4.41587304567926e-86
0	1.86680138488112e-86
0	7.88547332045946e-87
0	3.32816539005260e-87
0	1.40355319051761e-87
0	5.91424147840218e-88
0	2.49008852751324e-88
0	1.04755162110188e-88
0	4.40332095033103e-89
0	1.84939151551547e-89
0	7.76104742321572e-90
0	3.25427398069010e-90
0	1.36341959614754e-90
0	5.70750011701797e-91
0	2.38727605227627e-91
0	9.97697771171764e-92
0	4.16614461528491e-92
0	1.73823298372204e-92
0	7.24634928203247e-93
0	3.01833538384280e-93
0	1.25618036402462e-93
0	5.22362627196981e-94
0	2.17033663228031e-94
0	9.00982431018253e-95
0	3.73713745490360e-95
0	1.54879756036189e-95
0	6.41331215204717e-96
0	2.65339277114995e-96
0	1.09686061777770e-96
0	4.53034609197526e-97
0	1.86956533418189e-97
0	7.70865362742725e-98
0	3.17573550696758e-98
0	1.30718576705982e-98
0	5.37596919955353e-99
0	2.20903190686485e-99
0	9.06926806126201e-100
0	3.72020434576690e-100
0	1.52470186702978e-100
0	6.24346838191388e-101
0	2.55440064907145e-101
0	1.04417548618087e-101
0	4.26460301288672e-102
0	1.74021786406036e-102
0	7.09492465662734e-103
0	2.89008328276672e-103
0	1.17622547755746e-103
0	4.78286042822291e-104
0	1.94312606885143e-104
0	7.88732316400883e-105
0	3.19869563176434e-105
0	1.29607477895225e-105
0	5.24686989010152e-106
0	2.12218310691451e-106
0	8.57584575663542e-107
0	3.46243670840966e-107
0	1.39667937810876e-107
0	5.62886472698292e-108
0	2.26648751838881e-108
0	9.11787204196101e-109
0	3.66471752969040e-109
0	1.47161286465824e-109
0	5.90407556479653e-110
0	2.36654464013730e-110
0	9.47722419741724e-111
0	3.79184401064110e-111
0	1.51572990032392e-111
0	6.05333080639013e-112
0	2.41527963565252e-112
0	9.62808764621358e-113
0	3.83452376983792e-113
0	1.52574091944749e-113
0	6.06523018494617e-114
0	2.40885182485034e-114
0	9.55802928687876e-115
0	3.78897085232026e-115
0	1.50061046162161e-115
0	5.93755480907325e-116
0	2.34714221552467e-116
0	9.26963088907178e-117
0	3.65742887910843e-117
0	1.44171327109971e-117
0	5.67767596485322e-118
0	2.23383015498029e-118
0	8.78044792123220e-119
0	3.44801623486444e-119
0	1.35271769458445e-119
0	5.30187402680734e-120
0	2.07603717570600e-120
0	8.12126076679485e-121
0	3.17390197340015e-121
0	1.23920854932131e-121
0	4.83365044593622e-122
0	1.88358461484555e-122
0	7.33285650489116e-123
0	2.85192760203853e-123
0	1.10810307795998e-123
0	4.30127563488313e-124
0	1.66797264802023e-124
0	6.46181023406025e-125
0	2.50087613667745e-125
0	9.66945401796196e-126
0	3.73493102544890e-126
0	1.44122954183989e-126
0	5.55587838483289e-127
0	2.13963836825519e-127
0	8.23180657402905e-128
0	3.16385177911231e-128
0	1.21479319147932e-128
0	4.65964540115981e-129
0	1.78552828517376e-129
0	6.83507040479101e-130
0	2.61385013093433e-130
0	9.98570756823414e-131
0	3.81097857907844e-131
0	1.45295681157843e-131
0	5.53383827389745e-132
0	2.10550754808000e-132
0	8.00281438212237e-133
0	3.03866834595454e-133
0	1.15259700744155e-133
0	4.36741347025162e-134
0	1.65319000327993e-134
0	6.25132202698643e-135
0	2.36140570742834e-135
0	8.91082622396685e-136
0	3.35902284273395e-136
0	1.26489519328515e-136
0	4.75818923552858e-137
0	1.78802438761796e-137
0	6.71194978877687e-138
0	2.51690290499126e-138
0	9.42813282856062e-139
0	3.52797380205925e-139
0	1.31875584134752e-139
0	4.92426912324189e-140
0	1.83677708290555e-140
0	6.84395834231126e-141
0	2.54737825358341e-141
0	9.47138799574331e-142
0	3.51776531777961e-142
0	1.30512488511181e-142
0	4.83691188238681e-143
0	1.79066398274561e-143
0	6.62199357339510e-144
0	2.44619490532723e-144
0	9.02651094824136e-145
0	3.32716413641560e-145
0	1.22504740617926e-145
0	4.50562263683589e-146
0	1.65530823864761e-146
0	6.07468784078945e-147
0	2.22683974756702e-147
0	8.15403836111133e-148
0	2.98245703498841e-148
0	1.08966291406508e-148
0	3.97672479515698e-149
0	1.44968336815716e-149
0	5.27878389516608e-150
0	1.92002360389783e-150
0	6.97573632733353e-151
0	2.53153065570271e-151
0	9.17666351703544e-152
0	3.32271995000516e-152
0	1.20173528417750e-152
0	4.34139049957172e-153
0	1.56658034639038e-153
0	5.64649688544771e-154
0	2.03285741272110e-154
0	7.31029582988109e-155
0	2.62580212465036e-155
0	9.42077956215552e-156
0	3.37604542056794e-156
0	1.20844001410377e-156
0	4.32052050584332e-157
0	1.54290780489582e-157
0	5.50345706726967e-158
0	1.96074743850782e-158
0	6.97745358470503e-159
0	2.48004886089681e-159
0	8.80461254475500e-160
0	3.12209228992196e-160
0	1.10577162024053e-160
0	3.91172298386062e-161
0	1.38214123144083e-161
0	4.87772325877538e-162
0	1.71933701088957e-162
0	6.05316765031236e-163
0	2.12853568786728e-163
0	7.47574391512392e-164
0	2.62241753175478e-164
0	9.18801930840919e-165
0	3.21523915032560e-165
0	1.12376284163642e-165
0	3.92287738314460e-166
0	1.36773559630261e-166
0	4.76283549049377e-167
0	1.65650856831045e-167
0	5.75420221682003e-168
0	1.99635848188848e-168
0	6.91755398172940e-169
0	2.39400933436784e-169
0	8.27479051244111e-170
0	2.85656879273247e-170
0	9.84889477046485e-171
0	3.39143932215361e-171
0	1.16636091267945e-171
0	4.00620175039663e-172
0	1.37430214753292e-172
0	4.70846962743051e-173
0	1.61110573933231e-173
0	5.50571361572687e-174
0	1.87908775805554e-174
0	6.40505624431385e-175
0	2.18041836180286e-175
0	7.41303866626434e-176
0	2.51704395199584e-176
0	8.53536254743752e-177
0	2.89060214969209e-177
0	9.77661183995055e-178
0	3.30233136372346e-178
0	1.11399608960433e-178
0	3.75297726287807e-179
0	1.26268770793802e-179
0	4.24269899161327e-180
0	1.42368276396753e-180
0	4.77097845089000e-181
0	1.59670020300327e-181
0	5.33653636894354e-182
0	1.78120619554965e-182
0	5.93725917636087e-183
0	1.97639321367023e-183
0	6.57014084196154e-184
0	2.18116449519014e-184
0	7.23124379034087e-185
0	2.39412516964657e-185
0	7.91568278416233e-186
0	2.61358121066717e-186
0	8.61763519850081e-187
0	2.83754720001138e-187
0	9.33038043564602e-188
0	3.06376363917688e-188
0	1.00463703343366e-188
0	3.28972422980541e-189
0	1.07573313388395e-189
0	3.51271317315147e-190
0	1.14543979463060e-190
0	3.72985212509773e-191
0	1.21282755947943e-191
0	3.93815600421171e-192
0	1.27694297506453e-192
0	4.13459640715993e-193
0	1.33682965732859e-193
0	4.31617096186015e-194
0	1.39155092544217e-194
0	4.47997656860548e-195
0	1.44021330246118e-195
0	4.62328416719241e-196
0	1.48199009672375e-196
0	4.74361244597040e-197
0	1.51614422427828e-197
0	4.83879779520372e-198
0	1.54204941560537e-198
0	4.90705781555441e-199
0	1.55920897280437e-199
0	4.94704582982080e-200
0	1.56727130733687e-200
0	4.95789411198365e-201
0	1.56604159204459e-201
0	4.93924393410655e-202
0	1.55548900073787e-202
0	4.89126102310426e-203
0	1.53574917811536e-203
0	4.81463559329151e-204
0	1.50712177403178e-204
0	4.71056674866598e-205
0	1.47006307951220e-205
0	4.58073169867471e-206
0	1.42517400675876e-206
0	4.42724086827498e-207
0	1.37318385073305e-207
0	4.25258057305718e-208
0	1.31493044514115e-208
0	4.05954544105242e-209
0	1.25133747131500e-209
0	3.85116316710831e-210
0	1.18338978681519e-210
0	3.63061446223266e-211
0	1.11210770606759e-211
0	3.40115119565430e-212
0	1.03852118507713e-212
0	3.16601571668377e-213
0	9.63644836098400e-214
0	2.92836419071336e-214
0	8.88454628682275e-215
0	2.69119650119508e-215
0	8.13867025872973e-216
0	2.45729487686916e-216
0	7.40721165724633e-217
0	2.22917292644528e-217
0	6.69764537531848e-218
0	2.00903623090475e-218
0	6.01642428950570e-219
0	1.79875508802027e-219
0	5.36891244502497e-220
0	1.59984945573512e-220
0	4.75935627373150e-221
0	1.41348562956987e-221
0	4.19089163480402e-222
0	1.24048373904245e-222
0	3.66558316541908e-223
0	1.08133477860009e-223
0	3.18449140471609e-224
0	9.36225612873590e-225
0	2.74776243981790e-225
0	8.05070220614662e-226
0	2.35473442745916e-226
0	6.87545366367533e-227
0	2.00405525886272e-227
0	5.83128907713612e-228
0	1.69380583145880e-228
0	4.91139047783431e-229
0	1.42162382751649e-229
0	4.10773012863522e-230
0	1.18482352564886e-230
0	3.41143856156941e-231
0	9.80507930012712e-232
0	2.81314342906104e-232
0	8.05670336366777e-233
0	2.30327141286491e-233
0	6.57283309344777e-234
0	1.87230811298290e-234
0	5.32373872758010e-235
0	1.51101336213151e-235
0	4.28084474305340e-236
0	1.21059166794977e-236
0	3.41719947437371e-237
0	9.62819395675034e-238
0	2.70781236407138e-238
0	7.60131821846533e-239
0	2.12987065980636e-239
0	5.95674298851798e-240
0	1.66285024288183e-240
0	4.63322481791738e-241
0	1.28853692995127e-241
0	3.57676915866521e-242
0	9.90975164237323e-243
0	2.74037312748637e-243
0	7.56360675833626e-244
0	2.08361616522425e-244
0	5.72892635807513e-245
0	1.57214536270071e-245
0	4.30599254352759e-246
0	1.17709665163680e-246
0	3.21148869009033e-247
0	8.74486723210531e-248
0	2.37656505538504e-248
0	6.44603936726290e-249
0	1.74493815561686e-249
0	4.71420025526983e-250
0	1.27108315384281e-250
0	3.42038407441658e-251
0	9.18560523607489e-252
0	2.46189576685343e-252
0	6.58502618240343e-253
0	1.75779518264020e-253
0	4.68272759585734e-254
0	1.24493393140348e-254
0	3.30299110111602e-255
0	8.74538797078178e-256
0	2.31077789625060e-256
0	6.09314657706067e-257
0	1.60334202404789e-257
0	4.21025759306222e-258
0	1.10328038208841e-258
0	2.88505857394198e-259
0	7.52855522086860e-260
0	1.96044041960985e-260
0	5.09421622407600e-261
0	1.32092912678970e-261
0	3.41787952423470e-262
0	8.82481748963835e-263
0	2.27364731498100e-263
0	5.84528194663873e-264
0	1.49951019990275e-264
0	3.83841168315597e-265
0	9.80411511082922e-266
0	2.49871373048629e-266
0	6.35436806967535e-267
0	1.61239885830049e-267
0	4.08237893096089e-268
0	1.03131493644302e-268
0	2.59957819366034e-269
0	6.53799292971062e-270
0	1.64063649797029e-270
0	4.10774055713702e-271
0	1.02615434757599e-271
0	2.55763005790178e-272
0	6.36025317791618e-273
0	1.57804353172653e-273
0	3.90631886917592e-274
0	9.64754365348909e-275
0	2.37718154745006e-275
0	5.84387138832693e-276
0	1.43326926575196e-276
0	3.50703322686057e-277
0	8.56116791219601e-278
0	2.08498653531725e-278
0	5.06578363484297e-279
0	1.22788917933901e-279
0	2.96918218577899e-280
0	7.16268112450978e-281
0	1.72373863897381e-281
0	4.13828264391174e-282
0	9.91100494693513e-283
0	2.36788113006000e-283
0	5.64342272416247e-284
0	1.34171892263157e-284
0	3.18209065905944e-285
0	7.52820316968895e-286
0	1.77661612808652e-286
0	4.18229858216665e-287
0	9.82089988041319e-288
0	2.30037143776108e-288
0	5.37465600167077e-289
0	1.25257852549698e-289
0	2.91176526735398e-290
0	6.75150150579382e-291
0	1.56146570622285e-291
0	3.60203592935433e-292
0	8.28786257772325e-293
0	1.90200355031676e-293
0	4.35361202264064e-294
0	9.93923702363737e-295
0	2.26316681155143e-295
0	5.13967332486146e-296
0	1.16413970808270e-296
0	2.62978652198169e-297
0	5.92484274268081e-298
0	1.33127936494390e-298
0	2.98327080130432e-299
0	6.66718164614151e-300
0	1.48598020122233e-300
0	3.30293357581671e-301
0	7.32145937394032e-302
0	1.61845770972007e-302
0	3.56784337083692e-303
0	7.84342479558985e-304
0	1.71947549923299e-304
0	3.75899089916517e-305
0	8.19457194717975e-306
0	1.78137616130868e-306
0	3.86148163663598e-307
0	8.34672017273181e-308
0	1.79901921987262e-308
0	3.86641357861595e-309
0	8.28567338684388e-310
0	1.77047056815973e-310
0	3.77211887299552e-311
0	8.01331289668233e-312
0	1.69731783123926e-312
0	3.58453491279543e-313
0	7.54770999559116e-314
0	1.58454464559125e-314
0	3.31661247593935e-315
0	6.92117766489164e-316
0	1.43997276768877e-316
0	2.98683699928485e-317
0	6.17654526632268e-318
0	1.27335778809558e-318
0	2.61709679521037e-319
0	5.36225411718057e-320
0	1.09528456628184e-320
0	2.23024290639130e-321
0	4.52706350413561e-322
0	9.16038601452284e-323
0	1.84772453638069e-323
0	3.71518444831685e-324
0	7.44623304159582e-325
0	1.48764493983741e-325
0	2.96252246503307e-326
0	5.88053626950549e-327
0	1.16347831787123e-327
0	2.29445128975222e-328
0	4.50994892910940e-329
0	8.83546941427383e-330
0	1.72522515789142e-330
0	3.35747630497889e-331
0	6.51214341299588e-332
0	1.25884287752488e-332
0	2.42520441994382e-333
0	4.65636533007576e-334
0	8.90964025575892e-335
0	1.69894846711281e-335
0	3.22849100752450e-336
0	6.11379187391491e-337
0	1.15373402873829e-337
0	2.16958643039403e-338
0	4.06552430655028e-339
0	7.59130778069020e-340
0	1.41243697347248e-340
0	2.61858051156769e-341
0	4.83725546169995e-342
0	8.90348728244582e-343
0	1.63283011453070e-343
0	2.98354942622480e-344
0	5.43160785938098e-345
0	9.85185465603330e-346
0	1.78030086346484e-346
0	3.20513220677526e-347
0	5.74866329832169e-348
0	1.02718183859405e-348
0	1.82843025690777e-349
0	3.24228406504626e-350
0	5.72738292823255e-351
0	1.00782398401234e-351
0	1.76655512034120e-352
0	3.08442607558134e-353
0	5.36434562945436e-354
0	9.29276173332777e-355
0	1.60342581923420e-355
0	2.75561934754239e-356
0	4.71678439485997e-357
0	8.04117174986156e-358
0	1.36530327496428e-358
0	2.30868814130948e-359
0	3.88792180942643e-360
0	6.52041955523331e-361
0	1.08900251537570e-361
0	1.81120243527948e-362
0	2.99970958146431e-363
0	4.94714637405892e-364
0	8.12424025166028e-365
0	1.32847138420201e-365
0	2.16297740716523e-366
0	3.50647593605215e-367
0	5.65975316311183e-368
0	9.09537048399861e-369
0	1.45521772407495e-369
0	2.31797375396313e-370
0	3.67578550523467e-371
0	5.80284456456746e-372
0	9.11945186600298e-373
0	1.42666271523360e-373
0	2.22170446372255e-374
0	3.44390488076433e-375
0	5.31377591942689e-376
0	8.16074400324226e-377
0	1.24743452367565e-377
0	1.89781624695325e-378
0	2.87359604587904e-379
0	4.33031050432884e-380
0	6.49412399533720e-381
0	9.69207189640175e-382
0	1.43943919973869e-382
0	2.12733871684910e-383
0	3.12847284576624e-384
0	4.57789893084659e-385
0	6.66535894092054e-386
0	9.65583211723945e-387
0	1.39171339419674e-387
0	1.99567022126449e-388
0	2.84702554903172e-389
0	4.04056530478667e-390
0	5.70460323961559e-391
0	8.01171480506822e-392
0	1.11924771961796e-392
0	1.55529018126189e-393
0	2.14963481234439e-394
0	2.95508071244080e-395
0	4.04025297233240e-396
0	5.49370390861668e-397
0	7.42885916614196e-398
0	9.98991213947059e-399
0	1.33587594459952e-399
0	1.77630493814074e-400
0	2.34853818313429e-401
0	3.08736493885683e-402
0	4.03524429882839e-403
0	5.24353592256360e-404
0	6.77379394509579e-405
0	8.69908427375135e-406
0	1.11052707514842e-406
0	1.40921993791582e-407
0	1.77746925718428e-408
0	2.22832481900336e-409
0	2.77643220554897e-410
0	3.43800593555203e-411
0	4.23073315506709e-412
0	5.17359331196027e-413
0	6.28657987799738e-414
0	7.59031187267224e-415
0	9.10552586781248e-416
0	1.08524434372772e-416
0	1.28500147134973e-417
0	1.51150457752555e-418
0	1.76612258511493e-419
0	2.04980794754981e-420
0	2.36298783279950e-421
0	2.70545569346343e-422
0	3.07626849932818e-423
0	3.47365560141963e-424
0	3.89494564003574e-425
0	4.33651802322231e-426
0	4.79378521724445e-427
0	5.26121135648284e-428
0	5.73237147363246e-429
0	6.20005398293906e-430
0	6.65640696925336e-431
0	7.09312643461848e-432
0	7.50168206189479e-433
0	7.87357343507242e-434
0	8.20060719563069e-435
0	8.47518351096786e-436
0	8.69057867579791e-437
0	8.84120982785180e-438
0	8.92286776116343e-439
0	8.93290473277329e-440
0	8.87036598270646e-441
0	8.73605634935986e-442
0	8.53253671659012e-443
0	8.26404886342821e-444
0	7.93637134110191e-445
0	7.55661298448373e-446
0	7.13295428151022e-447
0	6.67434980196144e-448
0	6.19020700092707e-449
0	5.69005780548358e-450
0	5.18323939211476e-451
0	4.67859948404893e-452
0	4.18423944704491e-453
0	3.70730562189775e-454
0	3.25383594405864e-455
0	2.82866524291340e-456
0	2.43538897216999e-457
0	2.07638176783263e-458
0	1.75286438986489e-459
0	1.46501044725741e-460
0	1.21208293293207e-461
0	9.92590030148573e-463
0	8.04449851739224e-464
0	6.45154634717672e-465
0	5.11926289525291e-466
0	4.01856924388917e-467
0	3.12029853712088e-468
0	2.39618488659867e-469
0	1.81962256246539e-470
0	1.36620192394028e-471
0	1.01404035294274e-472
0	7.43934773121529e-474
0	5.39367207214861e-475
0	3.86396569886089e-476
0	2.73469031138549e-477
0	1.91176447859200e-478
0	1.31988208211423e-479
0	8.99769878064639e-481
0	6.05539131209830e-482
0	4.02238854298010e-483
0	2.63676294140854e-484
0	1.70535640099547e-485
0	1.08799119412211e-486
0	6.84554785504741e-488
0	4.24685343602633e-489
0	2.59718711599697e-490
0	1.56535805143589e-491
0	9.29593271505529e-493
0	5.43791019460147e-494
0	3.13269606926727e-495
0	1.77678681283859e-496
0	9.91888706700459e-498
0	5.44849732189557e-499
0	2.94406897611344e-500
0	1.56438398883367e-501
0	8.17193246579079e-503
0	4.19516454984761e-504
0	2.11576529085789e-505
0	1.04791484073090e-506
0	5.09523548932834e-508
0	2.43117201863993e-509
0	1.13790738882249e-510
0	5.22224719630075e-512
0	2.34897866842689e-513
0	1.03508403703363e-514
0	4.46624092527599e-516
0	1.88609932807200e-517
0	7.79146040997017e-519
0	3.14681004085900e-520
0	1.24186295027082e-521
0	4.78597327241842e-523
0	1.80006922416031e-524
0	6.60306028193055e-526
0	2.36068465798140e-527
0	8.21959478604385e-529
0	2.78514446353657e-530
0	9.17647043748388e-532
0	2.93737095122557e-533
0	9.12637959371092e-535
0	2.74960908937136e-536
0	8.02461731171167e-538
0	2.26608527434239e-539
0	6.18458284890109e-541
0	1.62919448662024e-542
0	4.13683379935123e-544
0	1.01100505512991e-545
0	2.37428955065122e-547
0	5.34878218119974e-549
0	1.15370742644426e-550
0	2.37770622646387e-552
0	4.67150629500922e-554
0	8.72780916512781e-556
0	1.54631804504454e-557
0	2.58997527429942e-559
0	4.08686874954532e-561
0	6.05180156046569e-563
0	8.37227542580479e-565
0	1.07657958168680e-566
0	1.27913262567816e-568
0	1.39452335028233e-570
0	1.38348063402087e-572
0	1.23649703487522e-574
0	9.83311621577260e-577
0	6.84901894067075e-579
0	4.09308018016601e-581
0	2.04043517359975e-583
0	8.14549871701741e-586
0	2.44121818136546e-588
0	4.88244613739787e-591
0	4.88733347086874e-594
