experimental frequency under nntm distribution	expected frequency under uniform distribution
0	5.08029629055895e-74
0	2.08916451645636e-74
0	8.57029069205483e-75
0	3.50716934497305e-75
0	1.43171028836707e-75
0	5.83028426401266e-76
0	2.36842388750372e-76
0	9.59761208728926e-77
0	3.87971607354564e-77
0	1.56447495511294e-77
0	6.29315066493634e-78
0	2.52520944496292e-78
0	1.01077700970175e-78
0	4.03590456268656e-79
0	1.60750712150566e-79
0	6.38690278386103e-80
0	2.53134873465467e-80
0	1.00077584950662e-80
0	3.94678705822801e-81
0	1.55264258436086e-81
0	6.09283028561908e-82
0	2.38498319908057e-82
0	9.31255996074506e-83
0	3.62718084896658e-83
0	1.40923868418380e-83
0	5.46152549130407e-84
0	2.11133075637462e-84
0	8.14161040245034e-85
0	3.13166225918220e-85
0	1.20156951662947e-85
0	4.59865768168936e-86
0	1.75557856747349e-86
0	6.68521331935155e-87
0	2.53930507054356e-87
0	9.62094858208435e-88
0	3.63599350160861e-88
0	1.37065853793708e-88
0	5.15389066745749e-89
0	1.93303467887364e-89
0	7.23171615752082e-90
0	2.69860387160410e-90
0	1.00445780876083e-90
0	3.72921823468282e-91
0	1.38100795041168e-91
0	5.10112038525289e-92
0	1.87942374651343e-92
0	6.90672734949949e-93
0	2.53167000383831e-93
0	9.25609432437329e-94
0	3.37546060181978e-94
0	1.22778298026028e-94
0	4.45443022003845e-95
0	1.61191962295433e-95
0	5.81800318928416e-96
0	2.09451054442553e-96
0	7.52086576354595e-97
0	2.69357128598021e-97
0	9.62195041566807e-98
0	3.42823360046826e-98
0	1.21828526828161e-98
0	4.31814782532701e-99
0	1.52656244554826e-99
0	5.38268319922168e-100
0	1.89299234477761e-100
0	6.63992686490471e-101
0	2.32295467603677e-101
0	8.10549932049525e-102
0	2.82084352899884e-102
0	9.79122400909821e-103
0	3.38963018585854e-103
0	1.17037102177756e-103
0	4.03041041748300e-104
0	1.38429296012733e-104
0	4.74196473884917e-105
0	1.62008851365888e-105
0	5.52036522672944e-106
0	1.87604846029919e-106
0	6.35866558033615e-107
0	2.14947362628025e-107
0	7.24671138702356e-108
0	2.43663801577656e-108
0	8.17110446586807e-109
0	2.73280529208640e-109
0	9.11534840772429e-110
0	3.03230568573326e-110
0	1.00601920860160e-110
0	3.32867661649847e-111
0	1.09841744763651e-111
0	3.61486568055216e-112
0	1.18643585224241e-112
0	3.88348952656010e-113
0	1.26772253239117e-113
0	4.12713698576057e-114
0	1.33996841706082e-114
0	4.33870015061704e-115
0	1.40101405769638e-115
0	4.51171343787338e-116
0	1.44895550693135e-116
0	4.64067848666659e-117
0	1.48224213302132e-117
0	4.72135236914336e-118
0	1.49975942220388e-118
0	4.75097819280312e-119
0	1.50089063898308e-119
0	4.72844070574386e-120
0	1.48555260971276e-120
0	4.65433471830205e-121
0	1.45420275357519e-121
0	4.53094057317766e-122
0	1.40781663794212e-122
0	4.36210792987843e-123
0	1.34783757656911e-123
0	4.15305609801673e-124
0	1.27610190088899e-124
0	3.91010537829080e-125
0	1.19474531183231e-125
0	3.64035875206314e-126
0	1.10609699462739e-126
0	3.35135635429569e-127
0	1.01256884130915e-127
0	3.05072622604067e-128
0	9.16547133217716e-129
0	2.74585385253257e-129
0	8.20293417932725e-130
0	2.44359015070634e-130
0	7.25860166017251e-131
0	2.15001326010111e-131
0	6.35025257187374e-132
0	1.87025422746569e-132
0	5.49247598077569e-133
0	1.60839103298291e-133
0	4.69644397653735e-134
0	1.36740995005932e-134
0	3.96988990885314e-135
0	1.14922845257927e-135
0	3.31726744145537e-136
0	9.54770152475627e-137
0	2.74005590509771e-137
0	7.84079784592037e-138
0	2.23717173585469e-138
0	6.36465115722847e-139
0	1.80544420250002e-139
0	5.10652757068279e-140
0	1.44011569818110e-140
0	4.04946006218341e-141
0	1.13533183544801e-141
0	3.17374762892552e-142
0	8.84593506954081e-143
0	2.45829945735477e-143
0	6.81150984186355e-144
0	1.88177385741435e-144
0	5.18328125601653e-145
0	1.42348624066656e-145
0	3.89772115888264e-146
0	1.06408196816566e-146
0	2.89630332546008e-147
0	7.85987158983783e-148
0	2.12660633213819e-148
0	5.73662923796769e-149
0	1.54284487030711e-149
0	4.13695978725007e-150
0	1.10594020369071e-150
0	2.94761689607363e-151
0	7.83244218270071e-152
0	2.07495097371048e-152
0	5.48025369962786e-153
0	1.44302334873055e-153
0	3.78811886953882e-154
0	9.91400305180652e-155
0	2.58670771500121e-155
0	6.72846762852589e-156
0	1.74482992364170e-156
