experimental frequency under nntm distribution	expected frequency under uniform distribution
0	8.61027953428859e-23
0	4.16168570009093e-23
0	2.01009039032430e-23
0	9.70190623673012e-24
0	4.67944756955999e-24
0	2.25542781697958e-24
0	1.08632776671026e-24
0	5.22866908712074e-25
0	2.51489844762854e-25
0	1.20878600205165e-25
0	5.80602210627195e-26
0	2.78681942138934e-26
0	1.33671988181961e-26
0	6.40728359975566e-27
0	3.06909225060066e-27
0	1.46909155123539e-27
0	7.02734285517755e-28
0	3.35921036335386e-28
0	1.60467625443732e-28
0	7.66023655456987e-29
0	3.65427989104462e-29
0	1.74207410528136e-29
0	8.29921336318958e-30
0	3.95105429655187e-30
0	1.87972832195063e-30
0	8.93682857334341e-31
0	4.24598291433166e-31
0	2.01594987109024e-31
0	9.56506813431540e-32
0	4.53527289406392e-32
0	2.14894819211946e-32
0	1.01755001013850e-32
0	4.81496343026470e-33
0	2.27686738803612e-33
0	1.07594502173779e-33
0	5.08101055147420e-34
0	2.39782698984760e-34
0	1.13081970681154e-34
0	5.32938016695016e-35
0	2.50996614314427e-35
0	1.18131811006043e-35
0	5.55614655973727e-36
0	2.61148984273539e-36
0	1.22662208306729e-36
0	5.75759310474272e-37
0	2.70071566920825e-37
0	1.26597288598468e-37
0	5.93031170771517e-38
0	2.77611937230106e-38
0	1.29869199238013e-38
0	6.07129732886655e-39
0	2.83637760973476e-39
0	1.32420031460462e-39
0	6.17803398886747e-40
0	2.88040619253533e-40
0	1.34203509915790e-40
0	6.24856886170144e-41
0	2.90739231047197e-41
0	1.35186381062638e-41
0	6.28157143512076e-42
0	2.91681941095162e-42
0	1.35349442670547e-42
0	6.27637525179638e-43
0	2.90848367378133e-43
0	1.34688170128129e-43
0	6.23300040957105e-44
0	2.88250135050000e-44
0	1.33212911128741e-44
0	6.15215576580018e-45
0	2.83930660461541e-45
0	1.30948637821148e-45
0	6.03522062008870e-46
0	2.77963987936159e-46
0	1.27934263770093e-46
0	5.88420649880492e-47
0	2.70452721213424e-47
0	1.24221551111748e-47
0	5.70170048877264e-48
0	2.61525128878745e-48
0	1.19873650154629e-48
0	5.49079232276962e-49
0	2.51331536664073e-49
0	1.14963328474874e-49
0	5.25498806604352e-50
0	2.40040147473071e-50
0	1.09570958514305e-50
0	4.99811375760995e-51
0	2.27832450928285e-51
0	1.03782341210385e-51
0	4.72421269783065e-52
0	2.14898397156958e-52
0	9.76864478773376e-53
0	4.43744023000201e-53
0	2.01431513911370e-53
0	9.13731632568673e-54
0	4.14195983464182e-54
0	1.87624141954318e-54
0	8.49311094416884e-55
0	3.84184414799540e-55
0	1.73662951425735e-55
0	7.84456235484585e-56
0	3.54098414832519e-56
0	1.59724882590991e-56
0	7.19969520820581e-57
0	3.24300925087676e-57
0	1.45973629281413e-57
0	6.56587125545085e-58
0	2.95122044785333e-58
0	1.32556754076803e-58
0	5.94966588749781e-59
0	2.66853796045655e-59
0	1.19603492614574e-59
